agency_capacity,verification_response,quality_gap,scenario,application_volume,verification,low_eligible_take_up,high_eligible_take_up,access_gap,low_resource_burden,false_application_share
0.3,0.6,0.3,General-purpose agents,0.469268370248704,0.49853673175836155,0.5886931163542114,0.9519494475148595,0.36325633116064815,0.6557854253621429,0.11650704997387724
0.3,0.6,0.3,Unequal private agents,0.44721696900564417,0.45443392476093947,0.49339192902794576,0.9654054167710557,0.47201348774310997,0.7054622454029772,0.1293511653484831
0.3,0.6,0.3,Audited public agent,0.5338147958128873,0.4751110679549271,0.835053344354869,0.958875351046106,0.123822006691237,0.49342664614803344,0.08163871643635702
0.3,0.6,0.4,No agent,0.400144037163563,0.36028806091578613,0.5084745064907674,0.892132983826878,0.3836584773361106,0.7713209825516041,0.06139898880854916
0.3,0.6,0.4,General-purpose agents,0.46050144812552335,0.48100287933756447,0.5503465621592369,0.9586999793276919,0.40835341716845497,0.679421205496728,0.12100392924419306
0.3,0.6,0.4,Unequal private agents,0.441179398227992,0.44235878345115576,0.46660992294650827,0.9686787805500852,0.5020688576035769,0.7210573527750601,0.133793024886476
0.3,0.6,0.4,Audited public agent,0.5331167726191042,0.4739144573816677,0.8314371328322026,0.9596293360631861,0.12819220323098357,0.49788406984659406,0.08211765414652443
0.3,0.6,0.5,No agent,0.400144037163563,0.36028806091578613,0.5084745064907674,0.892132983826878,0.3836584773361106,0.7713209825516041,0.06139898880854916
0.3,0.6,0.5,General-purpose agents,0.45149369530628297,0.46298737542092905,0.5117676800720801,0.964565137837971,0.452797457765891,0.7028546942411431,0.12585359976426558
0.3,0.6,0.5,Unequal private agents,0.4351428697573883,0.43028572626884193,0.44001739914432675,0.9716514148723848,0.5316340157280581,0.7366533353706277,0.13840235123138317
0.3,0.6,0.5,Audited public agent,0.5324052394499653,0.4726946784252447,0.8277683017376517,0.9603715503860493,0.13260324864839756,0.502331760918787,0.082609745496862
0.3,0.75,0.0,No agent,0.39147413611077586,0.38868533193767735,0.4863288529746952,0.887455397088389,0.40112654411369386,0.7832478375278682,0.0605701086203057
0.3,0.75,0.0,General-purpose agents,0.4767313305309745,0.6018283170102852,0.6614797968112843,0.9187683024052378,0.25728850559395344,0.6061678910372102,0.10193438688444327
0.3,0.75,0.0,Unequal private agents,0.45048676473186416,0.5362169021249102,0.5382757892109419,0.949977035122281,0.41170124591133916,0.6778110966976957,0.11434246956993432
0.3,0.75,0.0,Audited public agent,0.5246573909878299,0.5342658195287865,0.821506941367703,0.9524806791674323,0.13097373779972932,0.5033916400629598,0.0764025047091938
0.3,0.75,0.1,No agent,0.39147413611077586,0.38868533193767735,0.4863288529746952,0.887455397088389,0.40112654411369386,0.7832478375278682,0.0605701086203057
0.3,0.75,0.1,General-purpose agents,0.46970338065987943,0.5842584342529363,0.6256298092300868,0.9298407610525677,0.3042109518224809,0.6297885384518886,0.10550115172280308
0.3,0.75,0.1,Unequal private agents,0.44512223800313694,0.5228055860727201,0.5125590043969845,0.9547387559920296,0.4421797515950451,0.6928450107964969,0.11832670486722122
0.3,0.75,0.1,Audited public agent,0.5239663961977324,0.5327851176323175,0.8177907077660155,0.9533674238479017,0.13557671608188626,0.5077297455435195,0.07688914441518663
0.3,0.75,0.2,No agent,0.39147413611077586,0.38868533193767735,0.4863288529746952,0.887455397088389,0.40112654411369386,0.7832478375278682,0.0605701086203057
0.3,0.75,0.2,General-purpose agents,0.46224461386839033,0.5656115212699391,0.5891595465976656,0.9396061010194167,0.3504465544217511,0.6529568359026784,0.10945552012130501
0.3,0.75,0.2,Unequal private agents,0.4396979497702855,0.5092448658463102,0.4868920124231505,0.9590765887419783,0.4721845763188278,0.7078161750485186,0.1224959063056465
0.3,0.75,0.2,Audited public agent,0.5232628953853429,0.5312776170472624,0.8140272768051033,0.9542403821940094,0.14021310538890608,0.5120565955591803,0.0773886647657071
0.3,0.75,0.3,No agent,0.39147413611077586,0.38868533193767735,0.4863288529746952,0.887455397088389,0.40112654411369386,0.7832478375278682,0.0605701086203057
0.3,0.75,0.3,General-purpose agents,0.45444727851807726,0.5461181852084391,0.5523354251307205,0.9481580459785934,0.3958226208478729,0.6757696352802323,0.11378028195663605
0.3,0.75,0.3,Unequal private agents,0.43424164516600416,0.4956041043191624,0.4613560248592118,0.9630195782912384,0.5016635534320266,0.722753721870064,0.12684168768376602
0.3,0.75,0.3,Audited public agent,0.5225469893780403,0.5297435338346796,0.8102169078223317,0.9550996836987645,0.14488277587643283,0.5163722808561273,0.07790112073002474
0.3,0.75,0.4,No agent,0.39147413611077586,0.38868533193767735,0.4863288529746952,0.887455397088389,0.40112654411369386,0.7832478375278682,0.0605701086203057
0.3,0.75,0.4,General-purpose agents,0.4464020107456163,0.5260050169333645,0.5154112078538313,0.9556004936343253,0.440189285780494,0.6983221048661524,0.1184549435441915
0.3,0.75,0.4,Unequal private agents,0.42878037474265496,0.48195092787373994,0.43603076978951566,0.966596564437962,0.5305657946484463,0.7376860543421206,0.13135396583883535
0.3,0.75,0.4,Audited public agent,0.521818785138599,0.5281830972029897,0.8063598800948218,0.9559454583047534,0.14958557820993157,0.520676897702457,0.07842656818706573
0.3,0.75,0.5,No agent,0.39147413611077586,0.38868533193767735,0.4863288529746952,0.887455397088389,0.40112654411369386,0.7832478375278682,0.0605701086203057
0.3,0.75,0.5,General-purpose agents,0.4381968193850817,0.5054920387887,0.4786292417231448,0.9620418378686241,0.48341259614547927,0.7207066541034408,0.12345499786351027
0.3,0.75,0.5,Unequal private agents,0.42334043248147124,0.4683510714255211,0.41099458778642295,0.969835777204196,0.558841189417773,0.7526407811206843,0.1360208178249443
0.3,0.75,0.5,Audited public agent,0.5210783956652683,0.5265965492938364,0.8024564925670892,0.9567778364066067,0.15432134383951757,0.5249705477982335,0.0789650638671305
0.3,0.9,0.0,No agent,0.38418769172727213,0.4125630688853239,0.46774566169510257,0.883386116830656,0.4156404551355535,0.7932764875078601,0.059912028695122896
0.3,0.9,0.0,General-purpose agents,0.46271022548936247,0.6481306596814784,0.6284171561998354,0.9127703888093026,0.2843532326094672,0.6256148732698648,0.09939802254952233
0.3,0.9,0.0,Unequal private agents,0.4383106164894868,0.5749318422881976,0.5081524434750899,0.9467942086992162,0.43864176522412623,0.6940713721371989,0.11217234860961918
0.3,0.9,0.0,Audited public agent,0.5143702092768702,0.5826662383708019,0.7982804096583715,0.9486619698128498,0.15038156015447823,0.523719816937046,0.07333355090524377
0.3,0.9,0.1,No agent,0.38418769172727213,0.4125630688853239,0.46774566169510257,0.883386116830656,0.4156404551355535,0.7932764875078601,0.059912028695122896
0.3,0.9,0.1,General-purpose agents,0.4561191293998546,0.6283573758715061,0.5928898896613876,0.9248509851003914,0.3319610954390039,0.6483100950779949,0.10312967204035775
0.3,0.9,0.1,Unequal private agents,0.4333849508108505,0.5601548457472759,0.4834352873677673,0.9519486043347036,0.4685133169669363,0.7085317003686218,0.11621818760113571
0.3,0.9,0.1,Audited public agent,0.5136617111099189,0.5808443870386456,0.7943756556243949,0.9496436194391782,0.15526796381478325,0.5279146396256643,0.07385816139737042
0.3,0.9,0.2,No agent,0.38418769172727213,0.4125630688853239,0.46774566169510257,0.883386116830656,0.4156404551355535,0.7932764875078601,0.059912028695122896
0.3,0.9,0.2,General-purpose agents,0.44918386356897094,0.6075515809944669,0.5571588065005363,0.9354817406444139,0.37832293414387763,0.670571661821169,0.10722955645602987
0.3,0.9,0.2,Unequal private agents,0.4284227945537775,0.545268376926445,0.4588837253951161,0.9566341652624336,0.4977504398673175,0.7229460501193194,0.12043975314940279
0.3,0.9,0.2,Audited public agent,0.5129420254513477,0.5789937677932405,0.7904300291205405,0.9506097451355715,0.160179716015031,0.5320973797731562,0.07439550385389944
0.3,0.9,0.3,No agent,0.38418769172727213,0.4125630688853239,0.46774566169510257,0.883386116830656,0.4156404551355535,0.7932764875078601,0.059912028695122896
0.3,0.9,0.3,General-purpose agents,0.44198525898676,0.5859557687137952,0.5214413463346461,0.9447678652034361,0.42332651886879,0.6925014209948196,0.11167994357700005
0.3,0.9,0.3,Unequal private agents,0.42344748397987586,0.5303424447104336,0.4345604297231743,0.9608840975650058,0.5263236678418315,0.737343825143472,0.12482853877149062
0.3,0.9,0.3,Audited public agent,0.5122112968894258,0.5771147524372982,0.7864439270733103,0.9515604794380104,0.16511655236470002,0.5362681935376342,0.07494563111171905
0.3,0.9,0.4,No agent,0.38418769172727213,0.4125630688853239,0.46774566169510257,0.883386116830656,0.4156404551355535,0.7932764875078601,0.059912028695122896
0.3,0.9,0.4,General-purpose agents,0.43460137648583674,0.5638041219179414,0.48593649851003723,0.9528268841177777,0.4668903856077405,0.7141977295004328,0.11646006810342124
0.3,0.9,0.4,Unequal private agents,0.41848165951801986,0.5154449704399378,0.41052673939228074,0.964731256621045,0.5542045172287642,0.7517535524164007,0.1293744237380207
0.3,0.9,0.4,Audited public agent,0.5114696743487975,0.5752077239241169,0.7824177590645962,0.9524959567191835,0.17007819765458732,0.5404272417604363,0.07550859686606867
0.3,0.9,0.5,No agent,0.38418769172727213,0.4125630688853239,0.46774566169510257,0.883386116830656,0.4156404551355535,0.7932764875078601,0.059912028695122896
0.3,0.9,0.5,General-purpose agents,0.42710700954999353,0.5413210207138144,0.4508290462855549,0.9597815820949767,0.5089525358094218,0.7357548269050076,0.1215454183139703
0.3,0.9,0.5,Unequal private agents,0.41354724928729447,0.5006417383639898,0.3868429731724191,0.9682076809112873,0.5813647077388682,0.7662028612982238,0.1340655443925601
0.3,0.9,0.5,Audited public agent,0.5107173109435056,0.5732730759796253,0.778351946945315,0.9534163131452894,0.17506436619997445,0.5445746898073808,0.07608445560970441
0.35,0.0,0.0,No agent,0.45954583119927367,0.16,0.6589907736025761,0.9205029286765481,0.2615121550739721,0.6872,0.06903091007610035
0.35,0.0,0.0,General-purpose agents,0.5891480669776988,0.16,0.8857858477615675,0.959612142432748,0.0738262946711804,0.42060000000000003,0.1417458220128603
0.35,0.0,0.0,Unequal private agents,0.5622293474780802,0.16,0.7903771047819268,0.9727745459832369,0.18239744120131007,0.5198,0.1457102513683473
0.35,0.0,0.0,Audited public agent,0.5896602412712086,0.16,0.9366894609544533,0.9740855902554574,0.03739612930100411,0.34619999999999995,0.11045683745031652
0.35,0.0,0.1,No agent,0.45954583119927367,0.16,0.6589907736025761,0.9205029286765481,0.2615121550739721,0.6872,0.06903091007610035
0.35,0.0,0.1,General-purpose agents,0.5828580710566538,0.16,0.8626172197044207,0.9643257495716505,0.10170852986722978,0.4516,0.1423870953729114
0.35,0.0,0.1,Unequal private agents,0.5554922734456621,0.16,0.7653431390240708,0.9748763252907717,0.20953318626670092,0.5404666666666667,0.14792330036573553
0.35,0.0,0.1,Audited public agent,0.5892760388405296,0.16,0.9349015201648921,0.9745182317069191,0.03961671154202695,0.35115999999999997,0.11060355515655064
0.35,0.0,0.2,No agent,0.45954583119927367,0.16,0.6589907736025761,0.9205029286765481,0.2615121550739721,0.6872,0.06903091007610035
0.35,0.0,0.2,General-purpose agents,0.5753171960958872,0.16,0.8356209417913082,0.9685072924569691,0.1328863506656609,0.48260000000000003,0.14340626528135564
0.35,0.0,0.2,Unequal private agents,0.5481257836356689,0.16,0.7383093829906724,0.9768197156130295,0.2385103326223571,0.5611333333333334,0.1503816136662503
0.35,0.0,0.2,Audited public agent,0.5888820630952025,0.16,0.9330666945685365,0.9749438359972962,0.041877141428759646,0.35611999999999994,0.11076257847366737
0.35,0.0,0.3,No agent,0.45954583119927367,0.16,0.6589907736025761,0.9205029286765481,0.2615121550739721,0.6872,0.06903091007610035
0.35,0.0,0.3,General-purpose agents,0.5664563634954114,0.16,0.8045219259098653,0.9722128208683466,0.16769089495848133,0.5136,0.14484183741724319
0.35,0.0,0.3,Unequal private agents,0.5401531049370312,0.16,0.7093439666090063,0.9786160763871752,0.26927210977816884,0.5818,0.1530971406101162
0.35,0.0,0.3,Audited public agent,0.5884780014771837,0.16,0.9311839603561893,0.9753625114314903,0.044178551075301,0.36107999999999996,0.11093394374740338
0.35,0.0,0.4,No agent,0.45954583119927367,0.16,0.6589907736025761,0.9205029286765481,0.2615121550739721,0.6872,0.06903091007610035
0.35,0.0,0.4,General-purpose agents,0.5562410802922504,0.16,0.7691645843058181,0.9754933778808983,0.20632879357508016,0.5446,0.14673198981887106
0.35,0.0,0.4,Unequal private agents,0.5316132607980054,0.16,0.6785682873478301,0.9802760387413375,0.30170775139350736,0.6024666666666667,0.15607918580467692
0.35,0.0,0.4,Audited public agent,0.588063537632671,0.16,0.929252283095794,0.9757743648520009,0.04652208175620687,0.36604,0.11111768934694508
0.35,0.0,0.5,No agent,0.45954583119927367,0.16,0.6589907736025761,0.9205029286765481,0.2615121550739721,0.6872,0.06903091007610035
0.35,0.0,0.5,General-purpose agents,0.5446861641365188,0.16,0.7295617065673097,0.9783952387635801,0.24883353219627047,0.5756000000000001,0.1491112641059749
0.35,0.0,0.5,Unequal private agents,0.5225618175819672,0.16,0.6461594701160713,0.9818095389714147,0.3356500688553433,0.6231333333333333,0.1593334778831828
0.35,0.0,0.5,Audited public agent,0.5876383516136299,0.16,0.9272706183495723,0.9761795016517476,0.048908883302175354,0.371,0.11131385573491245
0.35,0.15,0.0,No agent,0.4475803324717293,0.2018201270360553,0.6290914803878412,0.9152073820845648,0.2861159016967235,0.7047644498606528,0.06714111558093061
0.35,0.15,0.0,General-purpose agents,0.5684035536929077,0.2536015108050978,0.8527536047569271,0.9530573963737823,0.10030379161685521,0.4599126317776737,0.1307400748809063
0.35,0.15,0.0,Unequal private agents,0.5397991681494922,0.2413424889698645,0.7452451385238392,0.9689117809923494,0.2236666424685102,0.5539638427291155,0.13708372615305742
0.35,0.15,0.0,Audited public agent,0.5792755726875134,0.22722832270076027,0.9230514289359153,0.9710766571973026,0.04802522826138733,0.37443589167680014,0.1028715563318931
0.35,0.15,0.1,No agent,0.4475803324717293,0.2018201270360553,0.6290914803878412,0.9152073820845648,0.2861159016967235,0.7047644498606528,0.06714111558093061
0.35,0.15,0.1,General-purpose agents,0.56153255795351,0.25065679320103157,0.8255412394211921,0.95869924386091,0.13315800443971793,0.4896758492205571,0.13213013940336407
0.35,0.15,0.1,Unequal private agents,0.5329810801350401,0.23842044574768578,0.7186001027468042,0.9714394811043731,0.25283937835756887,0.5734032499982367,0.13985708276177308
0.35,0.15,0.1,Audited public agent,0.578845935176033,0.22706720879960202,0.9209474631803866,0.9715655445628736,0.050618081382487023,0.3793282238757754,0.10308496001280947
0.35,0.15,0.2,No agent,0.4475803324717293,0.2018201270360553,0.6290914803878412,0.9152073820845648,0.2861159016967235,0.7047644498606528,0.06714111558093061
0.35,0.15,0.2,General-purpose agents,0.5535021934104138,0.2472152107711344,0.7947646343212129,0.963718052073441,0.16895341775222805,0.5192303851369544,0.13395301947920843
0.35,0.15,0.2,Unequal private agents,0.5256942896942134,0.23529753736817094,0.6904602119216997,0.973775843599628,0.2833156316779283,0.5927582955547124,0.14288202609445866
0.35,0.15,0.2,Audited public agent,0.5784047848032028,0.22690177757941193,0.9187920360202216,0.9720466032903732,0.05325456727015154,0.384218742801656,0.10331090742078544
0.35,0.15,0.3,No agent,0.4475803324717293,0.2018201270360553,0.6290914803878412,0.9152073820845648,0.2861159016967235,0.7047644498606528,0.06714111558093061
0.35,0.15,0.3,General-purpose agents,0.5443229115800412,0.24328123502329896,0.7604161826068705,0.9681727452459459,0.20775656263907538,0.5485781158157583,0.13623323381931415
0.35,0.15,0.3,Unequal private agents,0.5179812266126073,0.23199194049069244,0.6609622273973906,0.9759330287365388,0.3149708013391481,0.6120366118915331,0.146162249362519
0.35,0.15,0.3,Audited public agent,0.577951847655875,0.2267319263226508,0.9165842170674889,0.9725199520360196,0.05593573496853066,0.3891074053130511,0.1035494475350434
0.35,0.15,0.4,No agent,0.4475803324717293,0.2018201270360553,0.6290914803878412,0.9152073820845648,0.2861159016967235,0.7047644498606528,0.06714111558093061
0.35,0.15,0.4,General-purpose agents,0.5340430777240575,0.23887558681505155,0.7226226278286073,0.9721178144258092,0.24949518659720193,0.5777277424087784,0.13899035277333244
0.35,0.15,0.4,Unequal private agents,0.5098936227754464,0.228525825930776,0.630275628687915,0.9779226120625054,0.34764698337459043,0.6312475107529325,0.1496984424672063
0.35,0.15,0.4,Audited public agent,0.5774868495095509,0.22655755219501592,0.9143230764144289,0.9729857078140617,0.05866263139963279,0.3939941682195272,0.10380063144747928
0.35,0.15,0.5,No agent,0.4475803324717293,0.2018201270360553,0.6290914803878412,0.9152073820845648,0.2861159016967235,0.7047644498606528,0.06714111558093061
0.35,0.15,0.5,General-purpose agents,0.522752979866959,0.23403697608482033,0.6816586230247631,0.9756035314063393,0.29394490838157616,0.606695526498471,0.14223641561425163
0.35,0.15,0.5,Unequal private agents,0.5014916825239187,0.2249249955624988,0.5985997293654106,0.979755621359976,0.38115589199456534,0.6504018289290912,0.15348780659114977
0.35,0.15,0.5,Audited public agent,0.5770095161461705,0.22637855236461246,0.9120076856714759,0.9734439860087564,0.061436300337280425,0.3988789883316609,0.10406451239068902
0.35,0.3,0.0,No agent,0.43780376626099016,0.2352603605159315,0.6044370748923567,0.9107447642220602,0.30630768932970354,0.7188093490273946,0.0657519531721148
0.35,0.3,0.0,General-purpose agents,0.5500587098833701,0.33147887778149815,0.8195624593348787,0.9468446108948808,0.1272821515600021,0.49262112495834554,0.12267566742738067
0.35,0.3,0.0,Unequal private agents,0.521004366001054,0.3065751589791401,0.7047218773532528,0.9654355531440642,0.2607136757908114,0.5813615640847785,0.13095651200152153
0.35,0.3,0.0,Audited public agent,0.5696914426921597,0.28726856400056305,0.9086467139284236,0.9681049238556189,0.059458209927195305,0.39965279280527055,0.0966684654582152
0.35,0.3,0.1,No agent,0.43780376626099016,0.2352603605159315,0.6044370748923567,0.9107447642220602,0.30630768932970354,0.7188093490273946,0.0657519531721148
0.35,0.3,0.1,General-purpose agents,0.5428778769185425,0.3253238816209656,0.7894127920476304,0.9534365016370356,0.16402370958940526,0.5210360273677987,0.12469639448054345
0.35,0.3,0.1,Unequal private agents,0.5143679251483431,0.3008867750689085,0.6775714160800194,0.9683792496024732,0.2908078335224539,0.5996391081439749,0.13414850450447294
0.35,0.3,0.1,Audited public agent,0.5692160690221856,0.2869120341100923,0.9062407339128553,0.9686523903010443,0.06241165638818902,0.4044630503331428,0.09694166113029594
0.35,0.3,0.2,No agent,0.43780376626099016,0.2352603605159315,0.6044370748923567,0.9107447642220602,0.30630768932970354,0.7188093490273946,0.0657519531721148
0.35,0.3,0.2,General-purpose agents,0.534689821806836,0.31830554396018274,0.7562237925444073,0.9593027697610788,0.20307897721667145,0.5490883244855622,0.12717091074123535
0.35,0.3,0.2,Unequal private agents,0.5073945468048315,0.29490959623124996,0.6493724954177422,0.9710933770315366,0.3217208816137944,0.6177953602867429,0.13758416278067878
0.35,0.3,0.2,Audited public agent,0.5687280901062992,0.2865460502883548,0.9037806626878025,0.9691912330058031,0.06541057031800057,0.4092693372105992,0.09722762777230239
0.35,0.3,0.3,No agent,0.43780376626099016,0.2352603605159315,0.6044370748923567,0.9107447642220602,0.30630768932970354,0.7188093490273946,0.0657519531721148
0.35,0.3,0.3,General-purpose agents,0.525556997823718,0.31047741298026577,0.720171103396492,0.964504136708427,0.244333033311935,0.5768005103475741,0.1301088805035749
0.35,0.3,0.3,Unequal private agents,0.5001293921901596,0.2886823229158069,0.6202739526258455,0.9735917012235804,0.3533177485977349,0.6358465726287366,0.14126200579238998
0.35,0.3,0.3,Audited public agent,0.5682272923868549,0.286170452366617,0.9012657455741077,0.9697215771670815,0.06845583159297386,0.41407158616665896,0.09752642149600171
0.35,0.3,0.4,No agent,0.43780376626099016,0.2352603605159315,0.6044370748923567,0.9107447642220602,0.30630768932970354,0.7188093490273946,0.0657519531721148
0.35,0.3,0.4,General-purpose agents,0.5155699670758205,0.30191710384640547,0.6815314460662123,0.9690990313620772,0.2875675852958649,0.6042051811752875,0.133513935665912
0.35,0.3,0.4,Unequal private agents,0.49262202219080015,0.28224743596747975,0.590440824692329,0.9758876737281446,0.3854468490358156,0.6538105871440523,0.14517795212038934
0.35,0.3,0.4,Audited public agent,0.5677134652986691,0.28578508242048983,0.8986952392570021,0.9702435462256229,0.0715483069686208,0.4188697308729653,0.0978381003098835
0.35,0.3,0.5,No agent,0.43780376626099016,0.2352603605159315,0.6044370748923567,0.9107447642220602,0.30630768932970354,0.7188093490273946,0.0657519531721148
0.35,0.3,0.5,General-purpose agents,0.5048454464005685,0.29272465286297966,0.6406759375204397,0.9731434718049333,0.3324675342844936,0.6313443507015075,0.13738223784665426
0.35,0.3,0.5,Unequal private agents,0.4849255450700592,0.27565045682969247,0.5600513824551936,0.9779944056877593,0.4179430232325657,0.6717065228558615,0.149325045149147
0.35,0.3,0.5,Audited public agent,0.5671864016137156,0.28538978502845164,0.8960684129458809,0.9707572618791133,0.07468884893323235,0.4236637060523655,0.09816272410933392
0.35,0.45,0.0,No agent,0.4297235215143256,0.26250165880034976,0.5839463379377101,0.9069539566376867,0.32300761869997663,0.7302506940460606,0.06469539036546332
0.35,0.45,0.0,General-purpose agents,0.5338661444733789,0.3963993104108584,0.7876527112474058,0.9410800895299687,0.15342737828256292,0.5198877062570646,0.1166964966061292
0.35,0.45,0.0,Unequal private agents,0.5052360924928301,0.359589250546905,0.6691806410529513,0.9623371286040281,0.2931564875510768,0.6036274826900849,0.12647081033080482
0.35,0.45,0.0,Audited public agent,0.5607859470932098,0.34088417704838325,0.8937794441682659,0.9652032461510743,0.0714238019828084,0.42217135132274053,0.09157023739831016
0.35,0.45,0.1,No agent,0.4297235215143256,0.26250165880034976,0.5839463379377101,0.9069539566376867,0.32300761869997663,0.7302506940460606,0.06469539036546332
0.35,0.45,0.1,General-purpose agents,0.5266166865068076,0.3870785837850803,0.7556016495223432,0.9486077495454871,0.1930061000231439,0.5469730022153032,0.11922192340732296
0.35,0.45,0.1,Unequal private agents,0.4989139561728218,0.35146078279583315,0.6421808769390729,0.965671437010536,0.32349056007146315,0.6208801913706461,0.1299659651453105
0.35,0.45,0.1,Audited public agent,0.5602688925289369,0.34030249109938226,0.8910970523435046,0.9658112515700359,0.07471419922653133,0.42688704332271943,0.09189688133670094
0.35,0.45,0.2,No agent,0.4297235215143256,0.26250165880034976,0.5839463379377101,0.9069539566376867,0.32300761869997663,0.7302506940460606,0.06469539036546332
0.35,0.45,0.2,General-purpose agents,0.5185218546084044,0.37667093776794747,0.7211125042163382,0.9552974769033805,0.2341849726870423,0.57360178975623,0.12220070100133207
0.35,0.45,0.2,Unequal private agents,0.49235086498926756,0.3430225256076139,0.6144767867844687,0.9687359187574847,0.35425913197301595,0.6380027906752199,0.13369296967923605
0.35,0.45,0.2,Audited public agent,0.5597387597611331,0.3397060921678087,0.888359936127155,0.9664098054024733,0.07804986927531832,0.4315965558692034,0.09223647044632129
0.35,0.45,0.3,No agent,0.4297235215143256,0.26250165880034976,0.5839463379377101,0.9069539566376867,0.32300761869997663,0.7302506940460606,0.06469539036546332
0.35,0.45,0.3,General-purpose agents,0.5096687845686978,0.36528842390751837,0.6844503654136201,0.9612131703944657,0.2767628049808456,0.5998211350118059,0.1256313595900923
0.35,0.45,0.3,Unequal private agents,0.4855881770424671,0.33432764328037806,0.5862047329366605,0.9715468210828676,0.3853420881462071,0.6550176072565115,0.13764760974587428
0.35,0.45,0.3,Audited public agent,0.5591954066179827,0.33909482030971194,0.8855675636494458,0.9669990355999368,0.08143147195049105,0.4362998217855848,0.09258906280418606
0.35,0.45,0.4,No agent,0.4297235215143256,0.26250165880034976,0.5839463379377101,0.9069539566376867,0.32300761869997663,0.7302506940460606,0.06469539036546332
0.35,0.45,0.4,General-purpose agents,0.5001612397093328,0.3530644409400727,0.6459397098565901,0.9664194767886581,0.32047976693206803,0.6256870629073333,0.12950715171938304
0.35,0.45,0.4,Unequal private agents,0.47866893394484217,0.3254314751858548,0.5575078393067923,0.9741202798879176,0.41661244058112534,0.6719478836858725,0.14182351802393706
0.35,0.45,0.4,Audited public agent,0.5586386963224935,0.3384685216503478,0.8827194224038483,0.9675790683829596,0.08485964597911133,0.4409967764443287,0.09295471804484866
0.35,0.45,0.5,No agent,0.4297235215143256,0.26250165880034976,0.5839463379377101,0.9069539566376867,0.32300761869997663,0.7302506940460606,0.06469539036546332
0.35,0.45,0.5,General-purpose agents,0.4901162320410573,0.34014942566617706,0.6059533782725427,0.9709807989896729,0.36502742071713024,0.6512627552677455,0.13381523508974943
0.35,0.45,0.5,Unequal private agents,0.47163730885138255,0.3163908154997453,0.5285341309841063,0.9764721967600136,0.44793806577590733,0.6888174735440744,0.14621197066468056
0.35,0.45,0.5,Audited public agent,0.5580684977755637,0.33782704870263036,0.879815020220253,0.9681500282597422,0.08833500803948913,0.44568735790072445,0.09333349732544774
0.35,0.6,0.0,No agent,0.4229614759742427,0.28507679994128615,0.5667394539087897,0.9037036430757527,0.336964189166963,0.7397322523535862,0.06386806025405663
0.35,0.6,0.0,General-purpose agents,0.519618052404863,0.4507737936326829,0.7578972833852432,0.9358060957885223,0.17790881240327905,0.5427249909533867,0.11219268301467106
0.35,0.6,0.0,Unequal private agents,0.4919382643384549,0.4033227261524086,0.6383092031191967,0.9595818172819826,0.32127261416278585,0.6219955421088015,0.12308464998880758
0.35,0.6,0.0,Audited public agent,0.5524903084760063,0.3887354478222345,0.878749948271313,0.9623999401792273,0.08364999190791422,0.44226888471750625,0.08735961194132276
0.35,0.6,0.1,No agent,0.4229614759742427,0.28507679994128615,0.5667394539087897,0.9037036430757527,0.336964189166963,0.7397322523535862,0.06386806025405663
0.35,0.6,0.1,General-purpose agents,0.5124749527663078,0.43852847578051724,0.7247588148676347,0.94422676048795,0.21946794562031524,0.5685819565087811,0.11510927093236893
0.35,0.6,0.1,Unequal private agents,0.48598074206152764,0.3931098331973602,0.611802986997253,0.9632747974585257,0.35147181046127274,0.6383727942718764,0.12679750711175045
0.35,0.6,0.1,Audited public agent,0.5519383283793321,0.3879074783406413,0.8758243750004455,0.9630697716450959,0.08724539664465036,0.44688113768527166,0.08773366602408567
0.35,0.6,0.2,No agent,0.4229614759742427,0.28507679994128615,0.5667394539087897,0.9037036430757527,0.336964189166963,0.7397322523535862,0.06386806025405663
0.35,0.6,0.2,General-purpose agents,0.5046308099700626,0.42508137835485005,0.6897490001287013,0.9516928743756462,0.2619438742469449,0.593934176610125,0.11846857178832847
0.35,0.6,0.2,Unequal private agents,0.47984903515357025,0.38259833735769233,0.5848445851838117,0.9666582547091994,0.38181366952538776,0.6546246330741503,0.1307308993568165
0.35,0.6,0.2,Audited public agent,0.5513733158596629,0.3870599602084703,0.8728451964795595,0.9637292680472522,0.09088407156769274,0.45148518021615663,0.08812076773832946
0.35,0.6,0.3,No agent,0.4229614759742427,0.28507679994128615,0.5667394539087897,0.9037036430757527,0.336964189166963,0.7397322523535862,0.06386806025405663
0.35,0.6,0.3,General-purpose agents,0.49617968003415747,0.41059372179852205,0.6531575239234259,0.9582737299975195,0.3051162060740936,0.6188493596719562,0.12226214171764092
0.35,0.6,0.3,Unequal private agents,0.4735791425952654,0.37184994257700676,0.5575508596104816,0.9697514663969117,0.4122006067864301,0.6707769722282091,0.13487928915713104
0.35,0.6,0.3,Audited public agent,0.550795200215062,0.38619278737213236,0.8698121119300745,0.9643785571858485,0.09456644525577407,0.45608096776749907,0.08852097353161402
0.35,0.6,0.4,No agent,0.4229614759742427,0.28507679994128615,0.5667394539087897,0.9037036430757527,0.336964189166963,0.7397322523535862,0.06386806025405663
0.35,0.6,0.4,General-purpose agents,0.48722363469341873,0.3952405050911642,0.6153008283499296,0.9640424399121914,0.3487416115622618,0.6434010095316114,0.1264773952297442
